Date,Open,High,Low,Close,Volume
01/05/2024 16:00:00,175.46,176.23,173.66,175.15,4340495
02/05/2024 16:00:00,175.58,176.32,174.55,175.45,3964773
03/05/2024 16:00:00,175.8,176.49,175,176.15,3492120
06/05/2024 16:00:00,176.76,176.76,175.13,175.82,3576284
07/05/2024 16:00:00,177,178.15,176.51,178.02,3707968
08/05/2024 16:00:00,178.71,178.88,177.19,177.41,3400880
09/05/2024 16:00:00,177.26,178.43,177.09,178.06,2421414
10/05/2024 16:00:00,177.95,180.16,177.61,179.79,4201814
13/05/2024 16:00:00,180.51,181.35,179.85,180.9,4408084
14/05/2024 16:00:00,181.05,181.28,178.6,179.87,3508716
15/05/2024 16:00:00,179.24,180.4,179,179.46,4785118
16/05/2024 16:00:00,179.63,183.41,179.46,183.11,5984739
17/05/2024 16:00:00,182.59,182.96,181.83,182.19,4449107
20/05/2024 16:00:00,182.09,182.13,179.91,180.31,3221153
21/05/2024 16:00:00,181.5,181.58,179.8,181.08,3288063
22/05/2024 16:00:00,180.45,182.13,179.98,182.09,4046993
23/05/2024 16:00:00,181.33,181.89,179.04,179.27,4009026
24/05/2024 16:00:00,179.37,179.42,177.87,177.99,3447399
28/05/2024 16:00:00,176.23,176.28,171.9,173.38,6178117
29/05/2024 16:00:00,172.43,173.18,170.72,171.15,5352113
30/05/2024 16:00:00,171.35,171.71,170.4,170.48,3903880
31/05/2024 16:00:00,169.89,172.97,169.52,172.9,8155606
03/06/2024 16:00:00,172.72,172.9,171.03,171.23,5032377
04/06/2024 16:00:00,171.21,174.39,170.82,173.89,4619065
05/06/2024 16:00:00,173.84,173.97,171.96,173.49,5370688
06/06/2024 16:00:00,174,174.4,172.68,173.2,5536694
07/06/2024 16:00:00,171.5,172.51,170.75,171.04,3521165
10/06/2024 16:00:00,170.11,170.37,165.62,165.9,9432639
11/06/2024 16:00:00,164.87,165.46,163.51,165.07,8284512
12/06/2024 16:00:00,164.88,165.33,162.44,163.83,6281102
13/06/2024 16:00:00,162.08,163.56,161.54,163.33,5432649
14/06/2024 16:00:00,163.13,164.39,162.53,163.81,3603340
17/06/2024 16:00:00,163.49,166.41,162.79,166.14,5412239
18/06/2024 16:00:00,166.1,167.07,165.25,166.48,3519509
20/06/2024 16:00:00,165.73,167.64,165.73,166.68,4942417
21/06/2024 16:00:00,167.21,169.07,166.45,167.28,10899240
24/06/2024 16:00:00,167.5,169.61,167.09,168.08,4476929
25/06/2024 16:00:00,168.08,168.96,167.25,167.35,4220902
26/06/2024 16:00:00,165.89,167.01,164.85,166.74,4778280
27/06/2024 16:00:00,166.63,167.25,165.27,166.26,4326460
28/06/2024 16:00:00,165.3,166.22,164.62,164.93,8756033
01/07/2024 16:00:00,165.04,166.06,162.58,162.89,4508019
02/07/2024 16:00:00,163.5,164.47,162.32,163.58,4650803
03/07/2024 13:05:00,162.92,164.13,161.96,162.6,2879575
05/07/2024 16:00:00,162.64,164.52,162.47,164.39,4208217
08/07/2024 16:00:00,163.06,163.75,161.92,162.12,5268800
09/07/2024 16:00:00,162.19,162.56,161.5,161.9,5801833
10/07/2024 16:00:00,161.84,163.77,160.66,163.59,7372266
11/07/2024 16:00:00,159.1,164.89,158.03,163.95,10259333
12/07/2024 16:00:00,164.96,168.03,164.96,166.38,6677035
15/07/2024 16:00:00,166.01,166.3,163.65,163.86,4551803
16/07/2024 16:00:00,163.41,165.04,162.84,164.76,4461676
17/07/2024 16:00:00,166.04,170.07,165.89,169.89,7670981
18/07/2024 16:00:00,168.71,172.67,168.39,170.37,6228568
19/07/2024 16:00:00,170.28,170.49,168.47,169.36,5332848
22/07/2024 16:00:00,169.26,169.71,167.35,167.66,5308367
23/07/2024 16:00:00,167.79,168.36,166.18,166.28,3344293
24/07/2024 16:00:00,166.28,168.67,164.95,168.17,5867046
25/07/2024 16:00:00,169.49,173.49,168.86,171.02,6270889
26/07/2024 16:00:00,170.73,172.76,170.73,172.75,5746255
29/07/2024 16:00:00,172.29,173.49,170.85,173.21,4152662
30/07/2024 16:00:00,172.69,173.45,171.55,173.18,4994644
31/07/2024 16:00:00,173.92,174.69,172.26,172.67,6245571
01/08/2024 16:00:00,172.53,175.56,172.5,174.96,5994458
02/08/2024 16:00:00,178.84,179.95,173.84,178.04,6856083
05/08/2024 16:00:00,179.52,180.91,173.16,174.04,7502535
06/08/2024 16:00:00,173.28,176.21,172.36,172.49,7287051
07/08/2024 16:00:00,171.62,174.39,171.33,171.79,5429077
08/08/2024 16:00:00,170.21,173,169.81,172.37,5112483
09/08/2024 16:00:00,172.09,172.78,170.39,172.39,3223163
12/08/2024 16:00:00,172.24,172.87,170.71,171.42,3802411
13/08/2024 16:00:00,171.62,172.42,170.22,172.37,3894698
14/08/2024 16:00:00,172.23,174.34,171.93,173.71,3555959
15/08/2024 16:00:00,173.71,174.3,171.83,172.52,4472137
16/08/2024 16:00:00,172.52,172.78,171.11,172.62,4614804
19/08/2024 16:00:00,172.66,173.98,172.44,173.82,3521653
20/08/2024 16:00:00,173.53,176.03,172.5,175.85,5330053
21/08/2024 16:00:00,175.94,176.82,174.62,175.21,4020749
22/08/2024 16:00:00,175.83,176.08,174.7,175.74,5265989
23/08/2024 16:00:00,176.63,176.68,173.67,175.87,5283617
26/08/2024 16:00:00,176.32,176.84,175.73,175.97,4146861
27/08/2024 16:00:00,176.31,176.88,174.52,175.3,3520562
28/08/2024 16:00:00,175.55,175.74,173.35,173.92,3915499
29/08/2024 16:00:00,173.76,173.96,171.91,172.09,4654540
30/08/2024 16:00:00,172.06,173.56,171.25,172.88,8677312
03/09/2024 16:00:00,172.38,177.89,171.88,177.54,7032051
04/09/2024 16:00:00,177.9,179.65,176.29,178.52,6188454
05/09/2024 16:00:00,178.73,179.73,177.52,179.3,5743141
06/09/2024 16:00:00,177.44,178.58,177,177.34,6395276
09/09/2024 16:00:00,177.05,178.79,175.86,178.19,4666169
10/09/2024 16:00:00,178.65,179.1,177.64,177.81,4315764
11/09/2024 16:00:00,177.44,177.75,174.43,175.78,4035975
12/09/2024 16:00:00,175.78,177.69,173.95,177.25,4224894
13/09/2024 16:00:00,177.45,177.96,176.37,177.36,3290404
16/09/2024 16:00:00,179,179.43,176.35,177.21,4940100
17/09/2024 16:00:00,177,178.09,176.3,176.87,6305100
18/09/2024 16:00:00,176.86,178.06,174.43,175.21,5307852
