Date,Open,High,Low,Close,Volume
01/05/2024 16:00:00,128.61,129.93,127.8,128.8,5895807
02/05/2024 16:00:00,129.06,129.69,127.99,128.26,7422542
03/05/2024 16:00:00,128.01,128.48,127.18,127.51,6221928
06/05/2024 16:00:00,127.18,127.73,126.76,127.57,6551962
07/05/2024 16:00:00,127.1,130.43,127.07,130.38,6682316
08/05/2024 16:00:00,130.58,131.51,129.33,129.55,6659121
09/05/2024 16:00:00,128.94,130.5,128.94,130.23,9216740
10/05/2024 16:00:00,130.82,130.88,129.95,130.06,5722627
13/05/2024 16:00:00,129.51,129.71,128.02,129.29,7109912
14/05/2024 16:00:00,129.2,129.2,128.03,128.66,6154340
15/05/2024 16:00:00,128.88,131.97,128.72,131.73,7237125
16/05/2024 16:00:00,131.37,131.78,130.79,130.88,5518302
17/05/2024 16:00:00,130.69,131.32,129.81,131.19,8281595
20/05/2024 16:00:00,130.81,131.74,130.65,130.99,4860410
21/05/2024 16:00:00,131.68,132.79,130.48,130.76,6254679
22/05/2024 16:00:00,130.17,131.6,130.15,131.1,4407644
23/05/2024 16:00:00,130.9,131.92,130.31,131.09,6830987
24/05/2024 16:00:00,131.45,131.45,129.16,129.49,5983846
28/05/2024 16:00:00,128.84,129.08,125.74,126.09,10263383
29/05/2024 16:00:00,126.14,126.45,125.28,125.9,8527837
30/05/2024 16:00:00,125.98,127.85,122.7,124.53,13003476
31/05/2024 16:00:00,125.13,126.61,124.55,125.54,18150452
03/06/2024 16:00:00,125.77,128.95,125.77,128.42,7702676
04/06/2024 16:00:00,127.15,129.36,126.88,128.71,6440167
05/06/2024 16:00:00,128.48,129.94,128.07,129.45,5009502
06/06/2024 16:00:00,129.16,130.93,128.9,130.52,8088641
07/06/2024 16:00:00,130.35,131.37,130.21,130.67,4945599
10/06/2024 16:00:00,130.63,131.68,129.65,131.49,6033808
11/06/2024 16:00:00,131,132.17,129.74,131.84,11453195
12/06/2024 16:00:00,132.7,132.71,130.16,130.2,5821965
13/06/2024 16:00:00,130.02,130.12,128.59,129.37,5004226
14/06/2024 16:00:00,129.16,129.87,128.65,129.48,7338462
17/06/2024 16:00:00,128.21,128.94,127.37,127.5,8524031
18/06/2024 16:00:00,128.27,128.73,127.09,127.99,6532400
20/06/2024 16:00:00,127.39,130.43,126.75,129.67,10348371
21/06/2024 16:00:00,130.17,131.2,129.09,130.72,17182704
24/06/2024 16:00:00,131.27,133.31,130.93,132.96,8554044
25/06/2024 16:00:00,133.12,134.63,132.6,132.92,6758429
26/06/2024 16:00:00,133.38,133.43,131.49,131.5,8492119
27/06/2024 16:00:00,131.99,132.29,126.78,129.82,11927599
28/06/2024 16:00:00,129.54,130.97,120.87,123.8,57055458
01/07/2024 16:00:00,125.38,129.19,125.1,127.9,11532966
02/07/2024 16:00:00,128.21,128.24,126.66,127.72,5645359
03/07/2024 13:00:00,127.69,127.94,125.3,125.85,4002054
05/07/2024 16:00:00,126.53,126.6,124.91,126.45,6786713
08/07/2024 16:00:00,126.8,127.46,125.33,125.78,5743436
09/07/2024 16:00:00,125.24,126.1,123.7,126.04,6339265
10/07/2024 16:00:00,125.88,127.48,125.83,127.3,4588745
11/07/2024 16:00:00,127.61,129.12,127.59,128.97,7052117
