date,time,open,high,low,close,volume,macd,macd_signal,macd_diff,rsi,bb_bbm,bb_bbh,bb_bbl,bb_bbwidth,obv
2024-06-26,16:00:00,133.38,133.43,131.49,131.5,8492119,0.6105905619924101,0.213874421994957,0.3967161399974531,56.44391162510414,106.0875,141.9711223784612,70.20387762153881,71.76724475692238,-1083504279
2024-06-27,16:00:00,131.99,132.29,126.78,129.82,11927599,-1.4652942180404551,-1.094916873586236,-0.3703773444542191,57.17496442242037,104.894,139.2843605098871,70.50363949011292,68.78072101977419,-1160406784
2024-06-28,16:00:00,129.54,130.97,120.87,123.8,57055458,-0.8363155398125741,-1.6700705459124432,0.8337550060998691,54.65195910737759,101.7785,132.64350625303678,70.91349374696323,61.73001250607355,-1193737169
2024-07-05,16:00:00,126.53,126.6,124.91,126.45,6786713,0.7218457832501031,-0.2070570830139977,0.9289028662641008,54.23879738835175,101.569,136.69797373963547,66.4400262603645,70.25794747927097,-217103901
2024-07-08,16:00:00,126.8,127.46,125.33,125.78,5743436,0.9162685460098884,0.1959068946869097,0.7203616513229787,53.246674367508255,102.5055,138.07575806766098,66.93524193233904,71.14051613532195,-313139121
2024-07-09,16:00:00,125.24,126.1,123.7,126.04,6339265,-0.2698470235829404,-0.2281637077265666,-0.0416833158563738,53.38072474954358,103.71099999999998,144.4263552851992,62.99564471480076,81.43071057039845,-344138754
2024-07-10,16:00:00,125.88,127.48,125.83,127.3,4588745,1.7702514077357565,0.3187553144592422,1.451496093276514,53.64926782111863,104.5745,142.1240840056851,67.02491599431494,75.09916801137015,-390982124
2024-07-11,16:00:00,127.61,129.12,127.59,128.97,7052117,0.5731475024944359,-0.2612095422481527,0.8343570447425886,53.75761708217711,104.2705,141.41968705705418,67.12131294294582,74.29837411410836,-429762773
2024-07-12,16:00:00,129.4,129.93,127.32,127.76,7022250,0.3459777355131166,-0.7735402307456738,1.1195179662587904,53.80399634639253,103.938,140.26883131446348,67.6071686855365,72.66166262892699,-502841361
2024-07-15,16:00:00,128.0,128.34,127.2,128.12,6918594,1.0318148832944587,-0.0303439924267681,1.0621588757212268,53.40792181978433,101.7615,139.3496924412441,64.17330755875591,75.17638488248818,-611485670
2024-07-16,16:00:00,127.87,129.03,125.2,125.44,8194439,0.7292803660453302,0.1856678189782618,0.5436125470670683,52.896742877346696,103.8115,145.69333628973305,61.929663710266944,83.76367257946612,-656855506
2024-07-17,16:00:00,125.47,126.69,124.56,125.89,7627972,3.499287711542678,1.2451892585901208,2.254098452952557,53.55108854875831,106.5505,144.3728714089955,68.72812859100446,75.64474281799104,-737248817
2024-07-18,16:00:00,125.3,125.6,122.37,124.25,9501529,2.2489853983120867,1.339624384621652,0.9093610136904346,53.59624084114427,109.4065,144.17798617761406,74.63501382238596,69.5429723552281,-787877316
2024-07-19,16:00:00,125.3,126.99,125.18,125.77,6848758,-1.691369272904538,-0.9452190791436108,-0.7461501937609271,54.86235032779994,106.029,141.11499657983228,70.94300342016773,70.17199315966455,-821595871
2024-07-22,16:00:00,125.95,126.49,125.03,125.69,4341784,0.4191363277689959,-0.4931457631973924,0.9122820909663883,53.33740238937003,104.16400000000002,141.755009776275,66.57299022372504,75.18201955254995,-802743741
2024-07-23,16:00:00,124.99,125.62,124.18,124.38,4285426,0.4273908997835178,-0.2112777061781091,0.6386686059616269,52.9901161688485,103.8875,144.7996731884289,62.97532681157112,81.82434637685779,-865796520
2024-07-24,16:00:00,124.97,126.17,124.68,125.92,6338450,3.3261503800123933,0.5611953028778812,2.764955077134512,54.19208802272674,107.09,142.4471927618696,71.73280723813042,70.71438552373917,-922581149
2024-07-25,16:00:00,126.03,127.85,125.71,125.85,7357140,1.7644602507021716,0.4245284790639354,1.3399317716382362,54.757184568273225,107.54,141.4129172053427,73.66708279465729,67.7458344106854,-1012465068
2024-07-26,16:00:00,127.24,128.73,125.05,125.26,6467036,2.057762237479949,0.5826519850919554,1.4751102523879935,54.72423595529384,107.787,143.92128349919233,71.65271650080768,72.26856699838464,-1089971315
2024-07-29,16:00:00,125.78,127.99,124.92,127.78,9139540,0.649618127381629,-0.5274614443704388,1.177079571752068,54.23373903117069,103.165,139.2138870840696,67.1161129159304,72.0977741681392,-1228257621
2024-07-30,16:00:00,123.48,123.94,113.91,115.25,35509393,-0.3089213540533251,-0.2225200590598033,-0.0864012949935217,52.05841666776374,102.83899999999998,138.95416850299884,66.72383149700113,72.23033700599771,-1246955931
2024-07-31,16:00:00,116.0,117.84,112.22,113.13,22732991,1.396438845926042,0.4919814413583527,0.9044574045676892,51.73764333767911,105.0425,137.03691318417953,73.04808681582045,63.98882636835907,-1277939250
2024-08-05,16:00:00,114.95,115.12,111.34,112.31,13333985,1.4359398386780668,0.1215423013244151,1.3143975373536516,51.71293709522474,103.3275,136.87439426757717,69.78060573242284,67.0937885351543,-230437886
2024-08-06,16:00:00,112.3,113.08,110.92,111.15,9761855,0.1425303566590798,0.2587448743953409,-0.116214517736261,51.3031070950495,102.379,136.4269408481629,68.33105915183708,68.09588169632582,-234879375
2024-08-07,16:00:00,111.68,112.55,110.72,112.49,9756450,1.4795319322631286,-0.0634436542745418,1.5429755865376704,51.40885344594858,102.551,137.44621394116965,67.65578605883036,69.79042788233929,-263925455
2024-08-08,16:00:00,112.92,114.23,112.57,113.92,8278156,1.6020850662534656,0.4771425290002209,1.124942537253245,51.466377132867485,104.253,138.4334394939562,70.0725605060438,68.3608789879124,-321417277
2024-08-09,16:00:00,113.78,114.72,112.87,114.55,5914321,0.7053694263826316,-0.0414570809047269,0.7468265072873586,51.65058413714095,105.3795,144.98470393837155,65.77429606162846,79.21040787674309,-350053075
2024-08-12,16:00:00,114.71,114.71,113.11,113.48,6536044,1.0970297161425009,-0.3994262413680389,1.4964559575105398,51.506936537137925,103.247,138.27659782812245,68.21740217187755,70.0591956562449,-509377405
2024-08-13,16:00:00,113.57,114.87,112.84,114.39,9040343,0.0479218453045859,-0.288521616784182,0.336443462088768,51.63426274685349,101.9885,136.81672377038484,67.16027622961515,69.65644754076969,-532537034
2024-08-14,16:00:00,113.66,113.93,111.51,113.58,11029415,0.9352103800376312,-0.7351078266294735,1.6703182066671047,51.6148133126867,101.535,137.9301708335048,65.13982916649518,72.79034166700963,-586659256
2024-08-15,16:00:00,114.17,114.5,112.57,113.31,9685136,1.688270297739308,0.3133788656064472,1.374891432132861,51.339189723488765,103.3415,140.07224530961767,66.61075469038232,73.46149061923535,-621170806
2024-08-16,16:00:00,113.61,113.72,112.62,113.67,10102341,1.431966679517899,0.4349275910861893,0.9970390884317096,51.30715369303763,105.5365,146.0356729668644,65.0373270331356,80.99834593372881,-666957847
2024-08-19,16:00:00,113.66,114.6,113.31,114.42,6177499,-0.6334139417788549,-0.8828580516706598,0.2494441098918048,52.16037891556707,107.0105,141.88158456873694,72.13941543126307,69.74216913747387,-827773370
2024-08-20,16:00:00,114.76,115.3,114.55,115.14,5392280,1.155612568818242,-0.4433239397379524,1.5989365085561944,51.77666783313534,106.0495,139.97525627749516,72.12374372250486,67.85151255499031,-824119931
2024-08-21,16:00:00,114.78,116.6,114.55,116.03,8144127,0.9241406976273794,-0.8654813661873193,1.789622063814699,52.03336074283011,103.666,139.49753103064396,67.83446896935607,71.66306206128789,-758361318
2024-08-22,16:00:00,116.3,116.72,115.22,116.55,8201177,1.3844593651822663,-0.1176247375214606,1.502084102703727,51.900880573166326,103.508,139.72863036447598,67.28736963552402,72.44126072895196,-810944918
2024-08-23,16:00:00,116.8,116.81,115.92,116.6,8368151,1.3859234085300898,0.1081625167635306,1.277760891766559,51.82095123705388,105.825,145.26510065910077,66.38489934089924,78.88020131820153,-874164671
2024-08-26,16:00:00,116.73,117.9,116.16,116.27,6518834,2.4509849206969108,0.9563185722129464,1.4946663484839644,52.254161131284505,108.985,144.57194114418945,73.39805885581058,71.17388228837888,-1096490149
2024-08-27,16:00:00,116.27,116.62,115.25,116.5,5502645,-0.2580417831667603,-0.9275418555023408,0.6695000723355806,53.1996554295224,106.3255,140.14083171506678,72.5101682849332,67.63066343013358,-1165909429
2024-08-28,16:00:00,116.6,118.02,116.24,117.4,5403225,0.4662682386704233,-1.24280278899587,1.7090710276662933,53.148886811526566,101.835,132.80985076638788,70.86014923361213,61.94970153277575,-1199140394
2024-08-29,16:00:00,117.93,118.4,116.79,117.46,7202452,1.6487122619278836,-0.0922267031107743,1.740938965038658,52.33550858419397,105.1585,139.70816528057836,70.60883471942165,69.0993305611567,-1235460073
2024-08-30,16:00:00,117.27,118.75,117.15,118.45,8876478,0.9573094430579374,0.0134458413637447,0.9438636016941926,52.57662555321024,104.3,140.4589131473832,68.14108685261681,72.31782629476638,-1238079453
2024-09-05,16:00:00,116.61,120.07,116.35,118.59,12009664,2.4800199124329936,0.5932378235461309,1.8867820888868627,52.76503887233192,102.9645,135.67540367140597,70.25359632859403,65.42180734281195,-218428222
2024-09-06,16:00:00,119.1,120.3,117.65,117.84,8577276,1.325888426971531,0.4721735849105789,0.853714842060952,52.28741303021054,103.1775,137.88295425433876,68.47204574566126,69.4109085086775,-226302099
2024-09-09,16:00:00,113.15,116.9,112.41,115.41,14880193,1.5299934891604323,0.2728330331083049,1.2571604560521277,51.77656893618025,104.631,142.85989425552356,66.40210574447646,76.4577885110471,-335172882
2024-09-10,16:00:00,115.21,116.09,113.33,115.33,12734524,2.319271506041815,0.7188585527757569,1.6004129532660585,51.62930982273031,104.645,142.26972405214426,67.02027594785577,75.24944810428849,-403716648
2024-09-11,16:00:00,114.94,115.89,114.27,114.71,7836628,1.3223442929089089,0.0555012247832595,1.2668430681256493,51.528903148734805,104.2355,141.34393757152813,67.12706242847187,74.21687514305626,-437599401
2024-09-12,16:00:00,114.47,115.51,114.04,115.25,8331083,1.81415557314682,0.0432901215349328,1.7708654516118874,51.78172543145856,103.243,138.26709576277457,68.21890423722547,70.04819152554907,-501046322
2024-09-13,16:00:00,116.09,116.77,115.0,115.86,6709621,1.046970474324496,-0.0214231985624464,1.0683936728869423,51.84195905875328,102.745,138.08453791435312,67.40546208564689,70.67907582870623,-525827413
2024-09-16,16:00:00,115.8,118.37,115.8,117.96,7846101,2.308407903127246,0.8096236534944008,1.4987842496328458,51.874820942489855,105.0015,144.53588416113246,65.46711583886753,79.06876832226493,-659111746
2024-09-17,16:00:00,118.97,119.14,117.73,118.29,7915148,3.8311490086515647,1.7623812086024095,2.068767800049155,52.04419976761235,108.725,143.90400368117326,73.54599631882671,70.35800736234656,-745163965
2024-09-18,16:00:00,118.2,119.38,117.87,118.64,11135564,2.7474867452072687,1.6211968567387751,1.126289888468493,52.302038034586126,108.7945,142.44546341860072,75.14353658139927,67.30192683720145,-799012880
2024-09-19,16:00:00,118.9,119.2,116.29,117.23,9963048,0.4268463768156607,-0.6209171659733956,1.0477635427890564,52.78042441805236,108.972,141.4245565094648,76.51944349053522,64.90511301892957,-817810322
