date,time,open,high,low,close,volume,macd,macd_signal,macd_diff,rsi,bb_bbm,bb_bbh,bb_bbl,bb_bbwidth,obv
2024-06-26,16:00:00,158.46,158.46,155.79,155.95,8637756,1.8219298135840063,1.0274994670492026,0.7944303465348037,50.76313691577189,154.357,170.63316797652314,138.08083202347686,32.55233595304628,-109457463
2024-06-27,16:00:00,156.7,156.94,155.64,156.32,5568733,0.1817089284744497,0.516084671760871,-0.3343757432864213,50.908176883000245,154.22050000000002,171.91518561461316,136.52581438538687,35.3893712292263,-111469583
2024-06-28,16:00:00,157.52,158.58,156.17,156.42,11283390,-0.5635605242510451,-0.1624234722121134,-0.4011370520389316,51.06616921539389,152.1375,170.74259916662632,133.53240083337366,37.21019833325266,-97444303
2024-07-05,16:00:00,156.55,156.55,153.68,154.31,6183056,-1.7250864822000551,-1.825134600912168,0.1000481187121125,51.39942999826886,149.334,164.54839502576425,134.11960497423576,30.42879005152849,-41466152
2024-07-08,16:00:00,153.32,155.28,153.32,154.33,4990726,-0.2088607684287637,-0.2319739157655946,0.0231131473368308,51.347315468701225,148.98200000000003,166.31475811866076,131.6492418813393,34.66551623732147,-62529031
2024-07-09,16:00:00,153.0,154.76,152.35,152.98,5303129,-0.283393159544886,-0.1396162849570012,-0.1437768745878847,51.07463459962331,149.0005,167.2059019181121,130.7950980818879,36.41080383622421,-61792596
2024-07-10,16:00:00,152.5,155.44,152.3,155.13,5416594,0.9107774615807784,0.628581196115263,0.2821962654655154,51.40937700636909,150.42,167.2684847983431,133.5715152016569,33.696969596686245,-85631858
2024-07-11,16:00:00,155.0,156.68,154.22,155.26,8323125,0.1822679649756651,0.2271923767405471,-0.044924411764882,51.580143269998445,150.953,167.57781410422385,134.32818589577616,33.24962820844769,-97767675
2024-07-12,16:00:00,156.16,156.44,154.56,155.59,6446316,0.2219209253883889,0.1620107209892566,0.0599102043991322,51.92367532984113,150.53199999999998,164.60006539649282,136.46393460350714,28.13613079298568,-123210958
2024-07-15,16:00:00,156.95,159.52,156.37,158.04,5661170,0.3295773005253295,0.1478878194501135,0.1816894810752159,51.981541485099946,151.00799999999998,168.81822470380425,133.19777529619572,35.62044940760853,-150349735
2024-07-16,16:00:00,157.01,158.31,156.15,157.77,6924187,0.2103709548414087,0.1204124670159817,0.089958487825427,51.759257893757166,150.9645,170.59145541850543,131.33754458149454,39.25391083701089,-150009200
2024-07-17,16:00:00,158.5,161.48,158.29,161.23,7296622,1.2851886802166064,0.3606042992441108,0.9245843809724956,52.82224942745124,151.7275,168.945838915238,134.50916108476198,34.436677830476015,-147798939
2024-07-18,16:00:00,161.23,164.28,160.24,161.97,6577674,1.5324059952216658,0.7242070515149831,0.8081989437066827,53.25294316794182,152.9275,168.1299680562072,137.72503194379283,30.40493611241436,-145548177
2024-07-19,16:00:00,162.48,162.7,158.41,159.15,6427723,0.4486641456541917,0.518975086068127,-0.0703109404139352,51.91249688442651,153.357,169.51844807868403,137.19555192131597,32.32289615736806,-135438753
2024-07-22,16:00:00,158.22,158.98,156.85,156.99,5577286,-0.7195485138214224,-0.6143658652856057,-0.1051826485358167,51.526456189069336,150.865,170.17467477716806,131.55532522283195,38.61934955433611,-122257995
2024-07-23,16:00:00,156.35,156.6,153.84,154.09,6238721,-0.7404942805543726,-0.5655436870482364,-0.1749505935061361,50.95246086998635,149.27349999999998,168.74858590481696,129.798414095183,38.95017180963396,-124912912
2024-07-24,16:00:00,154.69,155.7,153.42,155.07,5971731,1.2933229728896831,0.483617657996237,0.8097053148934463,51.03769405579124,151.73149999999998,167.81505467550625,135.64794532449372,32.16710935101253,-118876584
2024-07-25,16:00:00,155.37,158.26,154.62,157.54,5432141,0.9708423970001548,0.5967643408529748,0.3740780561471799,51.75189169982191,152.5645,167.75418264974616,137.37481735025386,30.37936529949229,-114546084
2024-07-26,16:00:00,157.73,159.04,157.06,157.84,5232519,1.8586717074992976,1.1937339151392217,0.6649377923600759,51.411871329151374,154.35449999999997,170.6285117672317,138.08048823276823,32.54802353446348,-104224944
2024-07-29,16:00:00,158.25,158.25,154.86,156.6,5071988,-1.0226864967808351,-0.9313628352169456,-0.0913236615638896,51.50880599392102,150.40699999999998,168.21527796279025,132.5987220372097,35.61655592558054,-92454516
2024-07-30,16:00:00,156.46,160.09,156.44,159.57,5740861,-0.4007217227034232,-0.675949469221225,0.2752277465178018,52.2741951826066,150.2695,169.22449878659984,131.31450121340015,37.90999757319969,-107366302
2024-07-31,16:00:00,161.69,161.69,160.05,160.47,6209200,1.7904019038977594,0.176915686136877,1.6134862177608824,52.8566321146519,151.054,169.36106901718568,132.74693098281432,36.614138034371365,-110822593
2024-08-05,16:00:00,145.52,145.77,143.41,144.66,13037190,-1.929669694821257,-1.8460416196939853,-0.0836280751272715,47.83097580947013,149.5895,164.3014209826589,134.87757901734108,29.42384196531782,-54503342
2024-08-06,16:00:00,144.49,145.09,143.12,143.23,9692659,-1.3027162919908903,-0.7828089337138426,-0.5199073582770477,47.716760705664754,149.2745,165.2373224008162,133.31167759918378,31.925644801632416,-36832340
2024-08-07,16:00:00,144.58,145.73,142.28,142.41,8867862,-0.570824825950865,-0.2618326541401229,-0.308992171810742,47.792616400520416,149.794,166.88621975051808,132.70178024948194,34.18443950103614,-59050601
2024-08-08,16:00:00,143.07,144.82,142.71,144.49,7531112,-0.57906533274803,-0.3013921991620817,-0.2776731335859482,48.64274843761177,149.196,166.19268602992946,132.19931397007053,33.99337205985893,-70060143
2024-08-09,16:00:00,144.21,146.11,143.19,144.99,7653053,-0.5875409647206311,-0.2292012209097272,-0.3583397438109039,48.75443419998685,149.2425,167.0961538277183,131.38884617228172,35.70730765543658,-69445649
2024-08-12,16:00:00,145.84,146.74,139.69,145.02,8442174,-0.259764084202942,0.0776557599508169,-0.337419844153759,47.99812623061831,150.0265,164.12389163817193,135.92910836182807,28.194783276343856,-131653132
2024-08-13,16:00:00,144.08,144.55,143.05,144.15,7794816,-0.4081517991021997,0.3482929013036878,-0.7564447004058874,47.07051190886384,151.2765,164.08452135382353,138.46847864617646,25.61604270764707,-147066861
2024-08-14,16:00:00,144.39,145.24,143.43,144.67,5874216,-0.5475978995108903,0.0290492084238016,-0.576647107934692,47.81822865901524,151.4815,166.92757688055448,136.03542311944554,30.892153761108943,-153159694
2024-08-15,16:00:00,145.59,147.52,145.48,146.8,6304232,-0.0918898205964922,0.0999322914407924,-0.1918221120372846,48.69909803506412,151.0525,168.81593758961088,133.28906241038914,35.52687517922175,-156653967
2024-08-16,16:00:00,146.05,147.62,145.64,147.27,6874416,-0.1595485464180228,0.0644202643291808,-0.2239688107472037,48.88388464273097,151.56199999999998,169.93505483581865,133.18894516418132,36.74610967163733,-156883616
2024-08-19,16:00:00,146.01,147.73,145.89,146.83,5967406,-0.1071741639457855,0.3937452360653445,-0.5009194000111301,48.27201539745219,152.76250000000002,168.96579210376706,136.55920789623298,32.40658420753408,-141406159
2024-08-20,16:00:00,146.33,146.51,144.56,144.69,7497606,-0.4791307023481579,0.0990753595520244,-0.5782060619001823,47.77405529700348,152.48200000000003,170.05696014220234,134.9070398577977,35.14992028440463,-155317780
2024-08-21,16:00:00,145.43,146.64,144.55,145.32,5984993,-1.111101374356366,-0.4756841732438326,-0.6354172011125334,48.4804760290075,151.43349999999998,171.24384000213018,131.62315999786978,39.62068000426041,-131856151
2024-08-22,16:00:00,145.35,146.33,145.13,145.73,4026998,-1.021961157939927,-0.6958849238164699,-0.3260762341234571,48.754782899554414,150.3195,169.56207724422592,131.0769227557741,38.48515448845183,-126284993
2024-08-23,16:00:00,146.53,148.09,146.32,147.62,4824078,-0.8433059509273164,-0.6210961398240524,-0.222209811103264,49.31609211006822,149.968,168.12223873369524,131.81376126630474,36.3084774673905,-129736990
2024-08-26,16:00:00,148.97,150.09,147.55,148.5,5780289,1.1212054225896395,1.179228216629305,-0.0580227940396658,48.04305791106274,153.52849999999998,169.2198610308347,137.83713896916527,31.382722061669423,-110005233
