date,time,open,high,low,close,volume,macd,macd_signal,macd_diff,rsi,bb_bbm,bb_bbh,bb_bbl,bb_bbwidth,obv
2024-06-26,16:00:00,165.89,167.01,164.85,166.74,4778280,0.1728446802767393,0.2412819498711661,-0.0684372695944267,52.24136760136828,159.47899999999998,184.65221981789372,134.3057801821062,50.34643963578759,-363094858
2024-06-27,16:00:00,166.63,167.25,165.27,166.26,4326460,-2.176615971370637,-0.7778507247992162,-1.398765246571421,52.72584074094344,158.768,183.977803331244,133.55819666875604,50.41960666248792,-381015045
2024-06-28,16:00:00,165.3,166.22,164.62,164.93,8756033,-2.18021693515837,-1.8676176398640392,-0.3125992952943308,52.16199736704824,156.54149999999998,183.47412057431472,129.60887942568525,53.86524114862948,-402391280
2024-07-05,16:00:00,162.64,164.52,162.47,164.39,4208217,-1.3517956824385635,-0.6052265469111009,-0.7465691355274626,51.58962690739637,156.2835,187.568318219066,124.99868178093402,62.569636438131965,-65619946
2024-07-08,16:00:00,163.06,163.75,161.92,162.12,5268800,-0.8047921590839735,-0.2895478745719103,-0.5152442845120633,50.98495107524501,156.5875,188.3637596131137,124.8112403868863,63.5525192262274,-113091523
2024-07-09,16:00:00,162.19,162.56,161.5,161.9,5801833,-1.8547414497186023,-0.5096811744740196,-1.3450602752445828,51.09625745861575,156.941,191.09340659162984,122.78859340837016,68.30481318325968,-139962505
2024-07-11,16:00:00,159.1,164.89,158.03,163.95,10259333,-1.5461515518096292,-0.7184342149661997,-0.8277173368434294,51.54613493643801,157.5325,187.0356028029257,128.0293971970743,59.00620560585139,-161949423
2024-07-12,16:00:00,164.96,168.03,164.96,166.38,6677035,-1.882903547306853,-1.3910508378669897,-0.4918527094398632,52.30261799395849,156.676,185.83258032074409,127.5194196792559,58.31316064148818,-179529074
2024-07-15,16:00:00,166.01,166.3,163.65,163.86,4551803,-0.0994260171105168,0.2490048204400868,-0.3484308375506036,51.29565877458989,156.82500000000002,190.13451065386585,123.51548934613416,66.61902130773167,-214243526
2024-07-16,16:00:00,163.41,165.04,162.84,164.76,4461676,-0.213258182016176,0.2887663407302461,-0.5020245227464222,51.2537368002694,158.49,193.33606835785065,123.64393164214935,69.69213671570128,-224474635
2024-07-17,16:00:00,166.04,170.07,165.89,169.89,7670981,1.868633870483336,1.0356703750242362,0.8329634954590999,52.06274202282824,160.493,192.01941438540064,128.96658561459935,63.05282877080128,-227329746
2024-07-18,16:00:00,168.71,172.67,168.39,170.37,6228568,0.8095764631408997,0.9367271311604336,-0.1271506680195337,52.49118661865337,162.9225,191.29743110123783,134.5475688987622,56.74986220247564,-222555208
2024-07-19,16:00:00,170.28,170.49,168.47,169.36,5332848,-2.1622168012311533,-0.7436213068560917,-1.4185954943750616,52.99874075519832,160.406,187.7937289310377,133.01827106896235,54.775457862075314,-240727996
2024-07-22,16:00:00,169.26,169.71,167.35,167.66,5308367,-0.4041987574695724,-0.3282056247812751,-0.0759931326882973,51.7990477799903,158.748,189.93110991546544,127.56489008453454,62.3662198309309,-321831470
2024-07-23,16:00:00,167.79,168.36,166.18,166.28,3344293,-0.7100919330439979,-0.0957821756387268,-0.614309757405271,51.40884712319906,159.005,194.40918252127847,123.60081747872152,70.80836504255694,-339490524
2024-07-24,16:00:00,166.28,168.67,164.95,168.17,5867046,0.7800112240499857,-0.1972341434666716,0.9772453675166572,52.08479748836983,160.8365,190.31561414883424,131.35738585116576,58.95822829766848,-356610072
2024-07-25,16:00:00,169.49,173.49,168.86,171.02,6270889,-0.1653795427315856,-0.3870378821707808,0.2216583394391952,53.31758820911517,160.3035,186.718291519147,133.88870848085298,52.829583038294,-344268669
2024-07-26,16:00:00,170.73,172.76,170.73,172.75,5746255,1.1722368356145978,0.4274729270198525,0.7447639085947453,54.04528944136214,160.424,186.09510546898983,134.75289453101016,51.3422109379797,-357348603
2024-07-29,16:00:00,172.29,173.49,170.85,173.21,4152662,-0.6316009328115513,-1.1655158503012395,0.5339149174896884,53.25403519496744,155.9495,187.75624172247137,124.1427582775286,63.61348344494276,-412701515
2024-07-30,16:00:00,172.69,173.45,171.55,173.18,4994644,-0.3171223132017644,-0.4286096416313759,0.1114873284296114,53.02082033966125,156.118,189.79701578134376,122.43898421865624,67.35803156268753,-441971558
2024-07-31,16:00:00,173.92,174.69,172.26,172.67,6245571,1.8038929704539728,0.7592200152471589,1.0446729552068137,53.49804291694458,159.16400000000002,189.4858122149716,128.84218778502844,60.643624429943145,-478884453
2024-08-05,16:00:00,179.52,180.91,173.16,174.04,7502535,0.2943395118836065,-0.4253133351521594,0.7196528470357659,53.30457150161468,158.393,188.46955838024024,128.31644161975976,60.153116760480486,-58117411
2024-08-06,16:00:00,173.28,176.21,172.36,172.49,7287051,-0.5113700520973339,-0.4102024170791192,-0.1011676350182146,52.58671483555488,156.8615,189.43535901301843,124.2876409869816,65.14771802603684,-66055184
2024-08-07,16:00:00,171.62,174.39,171.33,171.79,5429077,0.7960067877036181,-0.4231695081575174,1.2191762958611356,52.67463628995544,156.461,188.03016400540253,124.8918359945975,63.13832801080503,-88295097
2024-08-08,16:00:00,170.21,173.0,169.81,172.37,5112483,0.5711419108108089,-0.1174099174953664,0.6885518283061753,52.74567692053413,158.7045,188.713852192275,128.695147807725,60.018704384550006,-107979040
2024-08-09,16:00:00,172.09,172.78,170.39,172.39,3223163,-0.2589115573680374,-0.4595272510528232,0.2006156936847858,52.93767635068189,158.401,192.57374931871888,124.22825068128114,68.34549863743774,-136739342
2024-08-12,16:00:00,172.24,172.87,170.71,171.42,3802411,-0.3011534964589373,-1.1730713695853792,0.8719178731264419,53.28155913389906,157.0675,186.7897057559664,127.3452942440336,59.44441151193276,-175726663
2024-08-13,16:00:00,171.62,172.42,170.22,172.37,3894698,-0.7646757647939353,-0.8567761330681078,0.0921003682741725,53.00950253531978,154.7235,185.9864079101737,123.46059208982624,62.52581582034749,-183809013
2024-08-14,16:00:00,172.23,174.34,171.93,173.71,3555959,0.7251603889910712,-0.4770805131928454,1.2022409021839169,53.40107164999442,155.1835,187.47020269631145,122.89679730368856,64.57340539262287,-200927615
2024-08-15,16:00:00,173.71,174.3,171.83,172.52,4472137,1.1746295844530152,0.4341297732426725,0.7404998112103427,52.784213401270485,158.9085,190.6336649483497,127.18333505165025,63.4503298966995,-209771389
2024-08-16,16:00:00,172.52,172.78,171.11,172.62,4614804,1.029884985530714,0.4369900696903397,0.5928949158403742,52.532285850759465,159.7835,194.71087853031628,124.85612146968371,69.85475706063255,-219859831
2024-08-19,16:00:00,172.66,173.98,172.44,173.82,3521653,-0.6402199238364403,-0.7229410302521615,0.0827211064157211,54.17769453204962,161.53,189.18109039441296,133.87890960558704,55.30218078882592,-237206343
2024-08-20,16:00:00,173.53,176.03,172.5,175.85,5330053,0.3285300512139031,-0.796048975100318,1.1245790263142212,53.93980813040528,160.1255,188.9152776823649,131.33572231763506,57.579555364729856,-255237451
2024-08-21,16:00:00,175.94,176.82,174.62,175.21,4020749,0.2311522658993396,-1.082517360508734,1.3136696264080736,53.75264807040173,157.97,188.0388336986988,127.90116630130126,60.13766739739748,-298583327
2024-08-22,16:00:00,175.83,176.08,174.7,175.74,5265989,1.0653500297377718,-0.0494944938774657,1.1148445236152376,53.22525148431684,159.201,191.08716935287143,127.31483064712852,63.77233870574294,-316565481
2024-08-23,16:00:00,176.63,176.68,173.67,175.87,5283617,0.7969616170031202,0.0827665828896425,0.7141950341134776,53.014446022173374,160.71200000000002,195.9114497684268,125.51255023157326,70.39889953685353,-334206907
2024-08-26,16:00:00,176.32,176.84,175.73,175.97,4146861,2.1987436600461194,0.781727073625106,1.4170165864210134,55.02545336097991,161.9,187.58214243399485,136.21785756600516,51.36428486798968,-353201742
2024-08-27,16:00:00,176.31,176.88,174.52,175.3,3520562,-0.4840149462798422,-0.7190835690953414,0.2350686228154992,55.49742174832418,160.25600000000003,185.6792770507659,134.83272294923415,50.84655410153175,-377494483
2024-08-28,16:00:00,175.55,175.74,173.35,173.92,3915499,-0.4353079711253542,-1.5811557061163022,1.145847734990948,54.23606537706316,156.439,183.08919992420323,129.78880007579676,53.30039984840647,-398475781
2024-08-29,16:00:00,173.76,173.96,171.91,172.09,4654540,0.6945299892627474,-0.7935066823884422,1.4880366716511897,53.01940691171188,157.98549999999997,188.42166958488696,127.54933041511296,60.87233916977402,-417356055
2024-08-30,16:00:00,172.06,173.56,171.25,172.88,8677312,0.9935167006830454,-0.1441843731684916,1.137701073851537,52.96115541529645,157.2985,191.58429430318043,123.01270569681957,68.57158860636088,-450648870
2024-09-05,16:00:00,178.73,179.73,177.52,179.3,5743141,2.000293416131626,0.0598080151045976,1.9404854010270285,54.25581279211045,159.228,190.62371983567184,127.83228016432815,62.79143967134371,-52374270
2024-09-06,16:00:00,177.44,178.58,177.0,177.34,6395276,1.1791326115279332,-0.0923354113577087,1.271468022885642,53.34940588879664,157.4115,190.963723339147,123.85927666085296,67.10444667829404,-59659908
2024-09-09,16:00:00,177.05,178.79,175.86,178.19,4666169,1.4570111395717902,-0.0762195729279005,1.533230712499691,53.9697042829529,158.4095,192.6018438652573,124.21715613474268,68.38468773051466,-132073173
2024-09-10,16:00:00,178.65,179.1,177.64,177.81,4315764,1.1474329060957302,-0.0005316218914566,1.1479645279871868,53.90809584282131,158.5185,191.407132245808,125.629867754192,65.777264491616,-153767404
2024-09-11,16:00:00,177.44,177.75,174.43,175.78,4035975,0.241108657708736,-0.5265256404312125,0.7676342981399485,53.78858724537229,157.41199999999998,186.59457671967985,128.2294232803201,58.365153439359744,-157913448
2024-09-12,16:00:00,175.78,177.69,173.95,177.25,4224894,1.4066125376408252,-0.6571345881401383,2.063747125780964,54.44624530331568,157.0395,186.68444525209992,127.39455474790007,59.28989050419983,-171501769
2024-09-13,16:00:00,177.45,177.96,176.37,177.36,3290404,1.0794395718469616,-0.4695329920850939,1.5489725639320555,53.84415443254275,155.3785,187.93532065251463,122.82167934748536,65.11364130502926,-180518609
2024-09-16,16:00:00,179.0,179.43,176.35,177.21,4940100,2.3582748178192503,0.8212470193161219,1.5370277985031284,53.302557622843246,159.65050000000002,194.2899875683807,125.01101243161936,69.27897513676135,-214919731
2024-09-17,16:00:00,177.0,178.09,176.3,176.87,6305100,2.854776638318868,1.3994916276831626,1.4552850106357047,53.53729593891893,162.7615,192.06769134244493,133.4553086575551,58.61238268488984,-221024646
2024-09-18,16:00:00,176.86,178.06,174.43,175.21,5307852,1.7848517149585064,1.1063520479200482,0.6784996670384582,53.729587236099285,162.5275,189.97202796096144,135.08297203903857,54.88905592192288,-217247356
2024-09-19,16:00:00,175.75,176.22,174.15,174.66,5504038,0.6265322726846421,-0.4530463696648007,1.079578642349443,54.40964187343988,163.121,189.9365521293147,136.30544787068533,53.63110425862936,-231702305
2024-09-20,16:00:00,172.57,173.77,170.22,171.18,12198430,1.1825410916916894,-0.4003309617419165,1.582872053433606,52.72778611959333,160.3605,189.42929527947447,131.29170472052553,58.13759055894894,-267435881
2024-09-23,16:00:00,170.87,173.94,170.73,172.11,5350483,1.668676374253664,0.3999485411624469,1.268727833091217,52.28497062710688,160.2635,194.63221325784545,125.89478674215458,68.73742651569084,-339557390
2024-09-24,16:00:00,170.99,171.6,169.5,169.92,7837853,1.4736317303870976,0.1369390313040822,1.3366926990830152,52.494023772177776,160.9495,190.54945032090424,131.34954967909576,59.19990064180848,-348772219
2024-09-25,16:00:00,170.4,170.77,168.76,169.4,4505130,0.6842963825537822,-0.1727710292258682,0.8570674117796505,52.84204023987792,160.4595,187.04990088076897,133.869099119231,53.18080176153797,-348773799
2024-09-26,16:00:00,169.22,171.0,168.68,169.69,5673635,2.4769613297853823,1.120773924857161,1.356187404928221,52.66612443087117,163.619,186.38923926093,140.84876073907,45.54047852186,-358875377
2024-09-27,16:00:00,169.96,171.65,169.68,170.0,7545935,0.4248207850167205,-0.4903026982729291,0.9151234832896497,53.5164284461849,162.08700000000002,184.61382853843384,139.56017146156617,45.053657076867694,-385040418
2024-09-30,16:00:00,170.58,171.74,169.58,170.05,5054615,1.7832935155423115,0.241311204573669,1.5419823109686426,52.36254637174312,159.113,192.037975383438,126.188024616562,65.84995076687602,-455703485
2024-10-04,16:00:00,167.15,168.5,166.82,167.97,4391321,1.408078413491495,0.9699138082962828,0.4381646051952121,52.075525248029535,159.2945,186.9929566176529,131.5960433823471,55.39691323530582,-41139463
2024-10-07,16:00:00,167.72,167.93,166.46,167.21,5459506,1.4231937735404472,-0.0538968518179244,1.4770906253583718,51.76850039180559,156.797,188.672102572384,124.921897427616,63.75020514476802,-93754603
2024-10-08,16:00:00,167.72,170.65,166.85,170.42,8297792,1.4870886389527411,0.203489793794255,1.2835988451584863,52.36032276814031,158.60100000000003,188.4332133942489,128.76878660575116,59.664426788497735,-116276832
2024-10-09,16:00:00,169.38,173.28,169.1,172.54,7177529,2.334078652677676,0.4058400721932146,1.9282385804844608,52.7560486297311,160.4405,192.8783177286944,128.0026822713056,64.8756354573888,-139250702
2024-10-10,16:00:00,172.07,173.06,171.22,172.99,5292404,2.1089799818674635,0.4213706988603274,1.687609283007136,52.86656625901959,158.647,191.7400778864705,125.55392211352952,66.18615577294094,-159059808
2024-10-11,16:00:00,174.0,175.18,172.87,174.81,4720299,1.5612571562464268,-0.1089690810956846,1.6702262373421115,53.56966725931515,157.5255,186.9591212349076,128.09187876509242,58.86724246981515,-162633747
2024-10-14,16:00:00,174.96,176.27,174.44,176.1,4536048,2.171347002193528,0.0526049898844292,2.1187420123090988,53.83883006928839,156.04350000000002,189.5727453091328,122.51425469086723,67.05849061826558,-196391567
2024-10-15,16:00:00,176.36,177.39,175.12,175.9,5802290,2.429064832578831,0.8331167851099043,1.595948047468927,53.3830719400614,159.08499999999998,191.14527604372736,127.0247239562726,64.12055208745477,-203969099
2024-10-16,16:00:00,175.01,175.33,173.63,174.48,4400852,3.1543833779561794,1.2878742910441336,1.866509086912045,52.75423315772369,161.952,194.0143621088652,129.88963789113478,64.12472421773043,-219320583
2024-10-17,16:00:00,174.38,175.47,173.7,174.67,4125910,3.4193639733658188,1.8034660968196936,1.615897876546125,52.98409245104526,163.302,193.06448349852533,133.53951650147465,59.52496699705068,-225150556
2024-10-18,16:00:00,172.3,175.33,172.12,175.06,5097170,2.5166502545311857,1.3884116892422758,1.12823856528891,53.68288330992448,164.6815,188.75276940981692,140.61023059018302,48.14253881963396,-222344526
2024-10-21,16:00:00,174.46,177.5,174.35,175.01,6436516,1.5187401897298116,-0.562265850461025,2.081006040190837,53.704566875523625,157.9875,188.0955493390057,127.87945066099432,60.21609867801136,-305019843
2024-10-22,16:00:00,174.51,174.95,173.51,174.37,3790452,2.095277426783582,0.3794598902547438,1.7158175365288382,52.93923078862782,159.127,190.8647970880148,127.38920291198522,63.47559417602957,-320355933
2024-10-23,16:00:00,173.7,173.84,172.47,172.95,3800654,2.399636068689233,0.7998860466678042,1.599750022021429,52.44240965025718,162.4035,194.2423902287752,130.5646097712248,63.6777804575504,-335756736
2024-10-24,16:00:00,172.92,173.54,171.7,172.16,4244903,2.178962534720881,0.5453437319874421,1.633618802733439,53.04680085920853,160.7705,190.0521013735588,131.48889862644123,58.56320274711754,-344527316
2024-10-25,16:00:00,172.47,174.0,171.6,171.79,4442863,1.5328539150986558,0.1683539596390365,1.364499955459619,53.50096427883707,160.25549999999998,186.42919479076272,134.08180520923725,52.34738958152548,-344330936
2024-10-28,16:00:00,172.98,172.98,169.73,169.84,5186635,0.6112766356939403,-1.1426692377542538,1.753945873448194,53.1106401510159,156.4465,183.1116924988364,129.7813075011636,53.33038499767281,-403662416
2024-10-29,16:00:00,169.2,169.2,166.97,167.5,5127890,1.3594527345999836,-0.3629147989907571,1.722367533590741,52.00811096208118,158.0475,188.55580567239025,127.5391943276097,61.01661134478054,-422483945
2024-10-30,16:00:00,167.0,167.64,166.08,166.21,4801541,2.075417304784793,0.6081324246158938,1.467284880168899,51.51175776682592,158.7545,191.2029813049856,126.30601869501442,64.89696260997118,-460505026
2024-10-31,16:00:00,166.1,167.5,165.81,166.08,5582423,2.016361777002089,1.010648367598145,1.0057134094039442,51.63735101264904,160.7525,188.95428921628903,132.55071078371097,56.40357843257806,-484466876
2024-11-04,16:00:00,165.59,166.65,165.19,166.34,4885472,1.810615073471581,1.1380540613313426,0.6725610121402386,51.706551159714245,159.134,186.6293489885108,131.63865101148923,54.99069797702151,-46024935
2024-11-05,16:00:00,165.95,167.96,165.67,167.85,3678708,2.400681307879978,0.5279826736596738,1.872698634220304,51.78290912057157,158.74349999999998,189.281249933484,128.20575006651603,61.0754998669679,-56052978
2024-11-06,16:00:00,167.37,167.41,163.6,164.71,7849309,1.4826417341799072,0.2226600177498144,1.2599817164300928,51.04657773200999,157.638,191.3228212701211,123.95317872987891,67.36964254024217,-67509217
2024-11-07,16:00:00,164.5,164.9,163.47,164.0,5333532,1.6422924801244108,0.2853410145705426,1.356951465553868,51.10494232865556,157.6835,189.32353367570903,126.043466324291,63.28006735141804,-99088135
2024-11-08,16:00:00,163.84,165.82,163.65,165.11,4618265,1.7641740967397368,0.5156266543833514,1.2485474423563854,51.26204128393327,157.9895,186.7420410877021,129.23695891229784,57.50508217540431,-120895097
2024-11-11,16:00:00,164.41,166.15,163.98,164.26,3761969,1.736173989502447,0.2600595330239417,1.4761144564785054,51.132112297629895,157.765,187.33564591786933,128.1943540821307,59.14129183573863,-166395716
2024-11-12,16:00:00,164.09,165.0,163.15,164.34,5386925,1.698718546834158,-0.185963961145279,1.884682507979437,51.3909738911721,156.60700000000003,185.55264430099984,127.66135569900024,57.89128860199958,-176888694
2024-11-13,16:00:00,163.49,164.8,162.37,164.74,4145443,1.5052343276556712,-0.0745795281369409,1.579813855792612,51.359534779901175,155.777,188.5863225166263,122.96767748337366,65.61864503325263,-184664052
2024-11-14,16:00:00,164.74,166.89,163.83,165.15,5422685,2.406150223338585,0.5233140365752604,1.8828361867633248,51.453888827395296,157.076,190.3908803990049,123.76111960099507,66.62976079800984,-201814252
2024-11-15,16:00:00,164.38,164.38,158.05,158.62,9108948,2.0057412824485823,1.06764168457764,0.9380995978709424,49.89859904354726,158.148,189.0930730165563,127.2029269834437,61.8901460331126,-213078047
2024-11-18,16:00:00,159.41,159.85,157.76,158.33,6992040,1.7267300191020354,1.4560753552142276,0.2706546638878078,48.60788420697797,164.36,188.5897263707205,140.13027362927943,48.45945274144111,-229336566
2024-11-19,16:00:00,157.75,157.87,155.85,156.72,8248864,0.1807508622930527,-0.32628692327323,0.5070377855662828,48.73566928439536,161.8475,187.30444080206803,136.39055919793196,50.91388160413607,-239951169
2024-11-20,16:00:00,156.45,159.11,156.2,158.74,5067255,0.8457971366051424,-0.1511053420725047,0.9969024786776473,49.53478151720836,159.779,188.48665535532288,131.0713446446771,57.41531071064577,-272503136
2024-11-21,16:00:00,158.39,160.5,157.95,160.34,5976987,1.3399701563807014,-0.1818186490926797,1.521788805473381,50.16034650659192,158.16850000000002,188.287416497776,128.04958350222407,60.23783299555191,-310996830
2024-11-22,16:00:00,160.9,162.06,159.89,162.0,5846256,1.8915421688931813,0.6818763459824314,1.20966582291075,50.31035000955352,158.66799999999998,189.95762933625133,127.37837066374864,62.57925867250269,-326202189
2024-11-25,16:00:00,162.7,163.59,162.0,163.05,8580393,1.4830017948406464,0.4312835266793585,1.051718268161288,50.71050009377876,159.8025,185.44811317262665,134.1568868273734,51.29122634525322,-352911329
2024-11-26,16:00:00,163.27,163.68,161.9,162.16,4653842,2.0660268963357,1.309824519152869,0.7562023771828308,49.90317427128852,162.8275,184.6242546896321,141.03074531036793,43.59350937926416,-363529219
2024-11-27,16:00:00,161.94,165.13,161.68,162.72,3622893,0.55128956839701,-0.2819842449389413,0.8332738133359514,50.83237714478445,161.8555,184.2560343463052,139.45496565369484,44.80106869261033,-388663311
2024-12-04,16:00:00,160.6,161.03,159.41,160.18,6964605,1.613962997120069,1.233235848489088,0.3807271486309811,50.257314605743005,158.9905,186.43250537497207,131.54849462502784,54.88401074994431,-52989540
2024-12-05,16:00:00,160.93,161.01,158.83,160.49,5229646,2.0998948263964508,0.8423651042070293,1.2575297221894215,50.19906101272588,158.3415,188.56339092363348,128.11960907636652,60.44378184726696,-61282624
2024-12-06,16:00:00,159.35,160.8,157.69,157.79,8359166,1.1515147877200036,0.4084309717438523,0.7430838159761513,49.778741145099545,158.2445,191.47860806686407,125.0103919331359,66.46821613372816,-75868383
2024-12-09,16:00:00,157.91,161.5,157.14,159.47,8380406,1.9520195401233025,0.7150759657792323,1.2369435743440702,49.9573467915351,159.862,191.9336676211263,127.7903323788737,64.14333524225259,-147631108
2024-12-10,16:00:00,159.0,160.42,157.35,159.84,5329401,1.789292021496408,0.6949549633875436,1.0943370581088645,50.026792912618,158.3835,191.3502203555343,125.41677964446568,65.93344071106863,-164389209
2024-12-11,16:00:00,160.21,160.51,156.26,156.77,7925928,1.255938756418118,0.4592353777027769,0.796703378715341,49.41305170078349,158.4715,187.226871863358,129.716128136642,57.51074372671599,-174321644
2024-12-12,16:00:00,159.09,159.4,157.97,158.9,6849507,1.474257801366463,0.1460803913570693,1.3281774100093933,50.11481333055283,156.56,185.4875405107313,127.63245948926868,57.85508102146264,-183738201
2024-12-13,16:00:00,157.53,159.57,157.06,157.97,4353854,1.28162355995417,0.1966610894812812,1.0849624704728886,50.02591989141857,156.47600000000003,188.84376816525972,124.10823183474028,64.7355363305195,-189017906
2024-12-17,16:00:00,155.74,158.5,155.24,156.14,6572560,2.344560729048027,1.9116850232653608,0.4328757057826662,48.44360620423343,162.483,192.0868329275112,132.87916707248883,59.20766585502236,-231723116
2024-12-18,16:00:00,155.03,155.83,154.11,154.43,7620865,0.7770576976791403,1.3202718237072104,-0.5432141260280701,47.48101508027856,163.45049999999998,187.7372523353781,139.1637476646219,48.573504670756165,-236957431
2024-12-19,16:00:00,153.09,154.08,151.41,151.47,9829489,-0.5893713351623546,-0.378903805651055,-0.2104675295112996,47.18493884904993,161.114,186.87748454693187,135.35051545306814,51.52696909386373,-249780658
2024-12-20,16:00:00,150.86,153.49,150.51,152.79,19205164,0.0976838141116331,-0.1013475108356771,0.1990313249473103,48.03643572751909,158.658,186.60883154398093,130.70716845601905,55.90166308796188,-291708300
2024-12-23,16:00:00,152.41,152.41,149.71,151.29,6822232,1.2171157601280242,0.8833319893598482,0.333783770768176,48.04061666426981,161.60399999999998,193.71480902126257,129.4931909787374,64.22161804252517,-342578968
2024-12-24,13:05:00,150.5,152.83,150.41,152.81,3399800,1.1631509137889964,0.6689051683477529,0.4942457454412434,47.86546545225391,159.69250000000002,188.4752808767673,130.90971912323275,57.56556175353455,-347927116
2024-12-26,16:00:00,152.53,153.18,152.24,152.44,5529590,0.9451406376918214,1.2368877428606595,-0.291747105168838,46.51118065710067,162.0455,184.15239256770383,139.93860743229618,44.21378513540765,-369058809
2024-12-27,16:00:00,151.29,153.47,151.26,152.89,4287007,-0.1400672488223904,-0.2536008457156311,0.1135335968932407,47.3771289310092,160.949,183.2598806639272,138.63811933607286,44.6217613278543,-392950318
2024-12-30,16:00:00,152.66,153.09,151.09,151.72,5397016,1.1247403042792143,0.7114540005485579,0.4132863037306564,48.321242383918495,159.807,189.81736360992645,129.79663639007353,60.02072721985292,-465902042
2024-12-31,16:00:00,151.8,153.15,150.94,152.06,4274960,1.0414429014828102,1.0168072743750782,0.0246356271077319,47.8262522309628,159.798,187.8191874123849,131.7768125876151,56.04237482476981,-488741836
2025-01-06,16:00:00,149.6,149.95,146.1,146.27,9470626,0.705946502426201,0.8150813838508637,-0.1091348814246626,47.19551506211866,157.57,188.1946658757284,126.94533412427164,61.24933175145672,-70753250
2025-01-07,16:00:00,146.46,147.97,145.34,145.4,7473300,-0.1094139001071994,0.3048619973736419,-0.4142758974808413,47.50377635262647,157.8205,191.48016872980187,124.16083127019814,67.31933745960373,-83341683
2025-01-08,16:00:00,145.4,146.67,144.56,146.54,6791848,0.4024149142842361,0.3087557945132813,0.0936591197709548,47.5358445141234,157.743,189.29438735459985,126.19161264540016,63.10277470919965,-105879983
2025-01-10,16:00:00,145.0,145.57,141.51,142.64,9632651,0.2878761380921162,0.6296360002418091,-0.3417598621496929,46.53402148244898,158.4045,190.8229925466932,125.98600745330684,64.83698509338632,-157263759
2025-01-13,16:00:00,142.79,145.14,142.14,144.5,8101358,0.1328796355286385,0.1434402401913831,-0.0105606046627446,46.80175640233392,156.503,185.520736713948,127.48526328605207,58.03547342789585,-191839559
2025-01-14,16:00:00,144.19,145.14,143.56,144.95,6996448,0.0531920632085416,0.1679672842267333,-0.1147752210181917,47.47285583447664,156.315,188.8778705737072,123.75212942629288,65.12574114741426,-196014354
2025-01-15,16:00:00,145.49,146.2,144.17,144.78,7141555,0.9377350806649076,0.6061982453931899,0.3315368352717177,47.25981846650978,157.08599999999998,190.38598762762533,123.78601237237464,66.59997525525073,-208955807
2025-01-16,16:00:00,144.05,146.79,143.69,146.54,5068040,0.687573358187592,0.9916280192996304,-0.3040546611120384,47.56139826363812,157.238,188.42362784360773,126.05237215639228,62.371255687215466,-218146087
2025-01-17,16:00:00,147.72,148.62,147.17,148.25,7338870,0.9306562093813682,1.3735028160366896,-0.4428466066553214,47.574911133945655,160.2895,192.43270424288772,128.14629575711223,64.28640848577555,-233355943
2025-01-23,16:00:00,148.49,148.94,146.61,148.62,4759125,0.6430140646326379,0.6741038897124727,-0.0310898250798348,47.559292034404805,158.162,189.75643280073248,126.56756719926751,63.18886560146496,-330961314
2025-01-24,16:00:00,148.82,149.31,148.13,149.12,4509550,0.1036640567239146,0.7273984028326616,-0.6237343461087469,47.60946876351024,160.2995,192.21254715943,128.38645284057006,63.82609431885987,-347088518
2025-01-27,16:00:00,150.92,155.47,150.9,154.61,9820585,0.229287977640979,1.0353677898167235,-0.8060798121757444,47.37123946712201,161.3675,183.5131856972188,139.22181430278127,44.29137139443748,-359238224
2025-01-28,16:00:00,154.15,154.61,150.12,150.25,6349670,-0.8907306554891647,-0.3810268076703378,-0.5097038478188269,46.46367328445329,159.9915,182.4128739766322,137.5701260233678,44.84274795326439,-399299988
2025-01-29,16:00:00,151.13,152.0,150.23,150.37,4874072,-0.1288781781734655,-0.9399110258380962,0.8110328476646306,47.99271147763742,155.857,182.51217593264025,129.20182406735978,53.31035186528044,-408536488
