date,time,open,high,low,close,volume,macd,macd_signal,macd_diff,rsi,bb_bbm,bb_bbh,bb_bbl,bb_bbwidth,obv
2024-06-26,16:00:00,506.65,513.81,504.68,513.12,8882337,3.69527278062958,2.631959163973937,1.063313616655643,46.60178237952157,564.8475,694.2985321125326,435.39646788746734,258.90206422506526,-187244580
2024-06-27,16:00:00,514.25,522.88,513.9,519.56,10121199,9.793013659352937,8.445679934677125,1.3473337246758117,45.91053379565691,572.8095000000001,695.654618173251,449.9643818267491,245.690236346502,-156184569
2024-06-28,16:00:00,517.15,521.88,503.84,504.22,15855137,-2.874574488122448,4.463673873965914,-7.338248362088362,45.57080689749756,585.0315,699.9459635413665,470.11703645863366,229.82892708273283,-184138377
2024-07-05,16:00:00,511.6,540.87,511.6,539.91,21354093,6.296477577667588,8.400171965651403,-2.103694387983815,47.9644336301338,593.1094999999999,741.1853168608229,445.03368313917696,296.151633721646,-56104435
2024-07-08,16:00:00,542.35,542.81,526.65,529.32,14917495,-10.544096988138108,-8.512689142137907,-2.031407846000201,48.350431827973686,565.336,706.7320584174819,423.9399415825181,282.79211683496374,-97828207
2024-07-09,16:00:00,533.75,537.48,528.19,530.0,8769088,2.4637120602620826,-2.83078221176597,5.294494272028052,48.19163734803728,551.518,668.7301982730464,434.3058017269536,234.4243965460928,-149766182
2024-07-10,16:00:00,530.79,538.88,528.36,534.69,10983276,2.265391335705772,3.4838467835388967,-1.2184554478331249,48.194507310129566,574.4835,714.0713390512583,434.89566094874175,279.17567810251654,-171213691
2024-07-11,16:00:00,530.89,535.46,508.37,512.7,16458253,2.719162237343653,5.509419522801117,-2.7902572854574643,47.13561863416302,584.6815,735.311892056185,434.0511079438151,301.26078411236995,-201028707
2024-07-12,16:00:00,497.76,508.09,494.23,498.87,19750544,3.7870393124272814,8.290496619561807,-4.503457307134525,46.26177538769952,591.4545,739.2761068746379,443.63289312536216,295.64321374927573,-208772416
2024-07-23,16:00:00,489.84,495.22,487.72,488.69,9455527,-6.651801078060203,-4.427898070910846,-2.2239030071493566,47.07620220353189,543.992,666.3435089567753,421.64049104322464,244.70301791355064,-186246317
2024-07-24,16:00:00,472.31,476.3,460.58,461.27,17649738,-11.128389512341188,0.418778698087348,-11.547168210428534,44.13694482148994,553.035,677.7745540315897,428.2954459684102,249.47910806317947,-177192057
